Date,Open,High,Low,Close
08/22/2016,455.04,455.04,455.04,455.04
08/19/2016,456.34,456.34,456.34,456.34
08/18/2016,455.96,455.96,455.96,455.96
08/17/2016,455.06,455.06,455.06,455.06
08/16/2016,454.35,454.35,454.35,454.35
08/15/2016,456.72,456.72,456.72,456.72
08/12/2016,451.82,451.82,451.82,451.82
08/11/2016,453.92,453.92,453.92,453.92
08/10/2016,448.9,448.9,448.9,448.9
08/09/2016,449.02,449.02,449.02,449.02
08/08/2016,447.89,447.89,447.89,447.89
08/05/2016,446.24,446.24,446.24,446.24
08/04/2016,439.62,439.62,439.62,439.62
08/03/2016,435.38,435.38,435.38,435.38
08/02/2016,430.74,430.74,430.74,430.74
08/01/2016,433.93,433.93,433.93,433.93
07/29/2016,436.69,436.69,436.69,436.69
07/28/2016,437.92,437.92,437.92,437.92
07/27/2016,438.61,438.61,438.61,438.61
07/26/2016,441.12,441.12,441.12,441.12
07/25/2016,434.5,434.5,434.5,434.5
07/22/2016,435.77,435.77,435.77,435.77
07/21/2016,434.55,434.55,434.55,434.55
07/20/2016,438.13,438.13,438.13,438.13
07/19/2016,435.42,435.42,435.42,435.42
07/18/2016,436.17,436.17,436.17,436.17
07/15/2016,437.94,437.94,437.94,437.94
07/14/2016,436.95,436.95,436.95,436.95
07/13/2016,434.65,434.65,434.65,434.65
07/12/2016,434.64,434.64,434.64,434.64
07/11/2016,429.59,429.59,429.59,429.59
07/08/2016,425.24,425.24,425.24,425.24
07/07/2016,414.38,414.38,414.38,414.38
07/06/2016,412.16,412.16,412.16,412.16
07/05/2016,409.48,409.48,409.48,409.48
07/04/2016,417.13,417.13,417.13,417.13
07/01/2016,417.13,417.13,417.13,417.13
06/30/2016,415.07,415.07,415.07,415.07
06/29/2016,405.12,405.12,405.12,405.12
06/28/2016,398.62,398.62,398.62,398.62
06/27/2016,392.37,392.37,392.37,392.37
06/24/2016,408.45,408.45,408.45,408.45
06/23/2016,434.99,434.99,434.99,434.99
06/22/2016,428.51,428.51,428.51,428.51
06/21/2016,429.08,429.08,429.08,429.08
06/20/2016,432.5,432.5,432.5,432.5
06/17/2016,427.06,427.06,427.06,427.06
06/16/2016,423.61,423.61,423.61,423.61
06/15/2016,423.36,423.36,423.36,423.36
06/14/2016,423.31,423.31,423.31,423.31
06/13/2016,422.87,422.87,422.87,422.87
06/10/2016,428.6,428.6,428.6,428.6
06/09/2016,435.18,435.18,435.18,435.18
06/08/2016,437.55,437.55,437.55,437.55
06/07/2016,435.41,435.41,435.41,435.41
06/06/2016,433.85,433.85,433.85,433.85
06/03/2016,428.16,428.16,428.16,428.16
06/02/2016,428.92,428.92,428.92,428.92
06/01/2016,425.18,425.18,425.18,425.18
05/31/2016,424.62,424.62,424.62,424.62
05/30/2016,423.79,423.79,423.79,423.79
05/27/2016,423.79,423.79,423.79,423.79
05/26/2016,423.59,423.59,423.59,423.59
05/25/2016,423.72,423.72,423.72,423.72
05/24/2016,418.45,418.45,418.45,418.45
05/23/2016,410.1,410.1,410.1,410.1
05/20/2016,408.83,408.83,408.83,408.83
05/19/2016,405.38,405.38,405.38,405.38
05/18/2016,410.6,410.6,410.6,410.6
05/17/2016,413.64,413.64,413.64,413.64
05/16/2016,415.52,415.52,415.52,415.52
05/13/2016,410.11,410.11,410.11,410.11
05/12/2016,416.13,416.13,416.13,416.13
05/11/2016,415.6,415.6,415.6,415.6
05/10/2016,416.61,416.61,416.61,416.61
05/09/2016,408.32,408.32,408.32,408.32
05/06/2016,411.62,411.62,411.62,411.62
05/05/2016,407.54,407.54,407.54,407.54
05/04/2016,408.57,408.57,408.57,408.57
05/03/2016,415.7,415.7,415.7,415.7
05/02/2016,420.75,420.75,420.75,420.75
04/29/2016,418.61,418.61,418.61,418.61
04/28/2016,419.13,419.13,419.13,419.13
04/27/2016,425.27,425.27,425.27,425.27
04/26/2016,422.42,422.42,422.42,422.42
04/25/2016,416.64,416.64,416.64,416.64
04/22/2016,420.21,420.21,420.21,420.21
04/21/2016,416.66,416.66,416.66,416.66
04/20/2016,418.0,418.0,418.0,418.0
04/19/2016,420.48,420.48,420.48,420.48
04/18/2016,417.25,417.25,417.25,417.25
04/15/2016,416.1,416.1,416.1,416.1
04/14/2016,414.64,414.64,414.64,414.64
04/13/2016,414.12,414.12,414.12,414.12
04/12/2016,406.91,406.91,406.91,406.91
04/11/2016,401.28,401.28,401.28,401.28
04/08/2016,399.63,399.63,399.63,399.63
04/07/2016,395.65,395.65,395.65,395.65
04/06/2016,398.0,398.0,398.0,398.0
04/05/2016,396.55,396.55,396.55,396.55
04/04/2016,401.1,401.1,401.1,401.1
04/01/2016,406.87,406.87,406.87,406.87
03/31/2016,405.32,405.32,405.32,405.32
03/30/2016,406.0,406.0,406.0,406.0
03/29/2016,404.26,404.26,404.26,404.26
03/28/2016,399.81,399.81,399.81,399.81
03/25/2016,400.59,400.59,400.59,400.59
03/24/2016,400.59,400.59,400.59,400.59
03/23/2016,401.32,401.32,401.32,401.32
03/22/2016,407.04,407.04,407.04,407.04
03/21/2016,407.68,407.68,407.68,407.68
03/18/2016,406.31,406.31,406.31,406.31
03/17/2016,403.59,403.59,403.59,403.59
03/16/2016,392.66,392.66,392.66,392.66
03/15/2016,386.39,386.39,386.39,386.39
03/14/2016,388.98,388.98,388.98,388.98
03/11/2016,389.66,389.66,389.66,389.66
03/10/2016,382.89,382.89,382.89,382.89
03/09/2016,383.87,383.87,383.87,383.87
03/08/2016,384.17,384.17,384.17,384.17
03/07/2016,392.82,392.82,392.82,392.82
03/04/2016,386.59,386.59,386.59,386.59
03/03/2016,383.78,383.78,383.78,383.78
03/02/2016,382.34,382.34,382.34,382.34
03/01/2016,379.4,379.4,379.4,379.4
02/29/2016,369.32,369.32,369.32,369.32
02/26/2016,371.82,371.82,371.82,371.82
02/25/2016,369.24,369.24,369.24,369.24
02/24/2016,366.96,366.96,366.96,366.96
02/23/2016,365.31,365.31,365.31,365.31
02/22/2016,371.07,371.07,371.07,371.07
02/19/2016,364.01,364.01,364.01,364.01
02/18/2016,366.28,366.28,366.28,366.28
02/17/2016,366.01,366.01,366.01,366.01
02/16/2016,358.89,358.89,358.89,358.89
02/15/2016,351.66,351.66,351.66,351.66
02/12/2016,351.66,351.66,351.66,351.66
02/11/2016,342.41,342.41,342.41,342.41
02/10/2016,344.66,344.66,344.66,344.66
02/09/2016,350.19,350.19,350.19,350.19
02/08/2016,351.78,351.78,351.78,351.78
02/05/2016,354.98,354.98,354.98,354.98
02/04/2016,356.16,356.16,356.16,356.16
02/03/2016,345.42,345.42,345.42,345.42
02/02/2016,338.11,338.11,338.11,338.11
02/01/2016,346.14,346.14,346.14,346.14
01/29/2016,349.66,349.66,349.66,349.66
01/28/2016,339.75,339.75,339.75,339.75
01/27/2016,336.23,336.23,336.23,336.23
01/26/2016,335.86,335.86,335.86,335.86
01/25/2016,321.96,321.96,321.96,321.96
01/22/2016,327.88,327.88,327.88,327.88
01/21/2016,321.86,321.86,321.86,321.86
01/20/2016,320.46,320.46,320.46,320.46
01/19/2016,324.58,324.58,324.58,324.58
01/18/2016,326.81,326.81,326.81,326.81
01/15/2016,326.81,326.81,326.81,326.81
01/14/2016,333.58,333.58,333.58,333.58
01/13/2016,330.93,330.93,330.93,330.93
01/12/2016,337.1,337.1,337.1,337.1
01/11/2016,335.12,335.12,335.12,335.12
01/08/2016,336.56,336.56,336.56,336.56
01/07/2016,340.72,340.72,340.72,340.72
01/06/2016,350.65,350.65,350.65,350.65
01/05/2016,358.43,358.43,358.43,358.43
01/04/2016,362.92,362.92,362.92,362.92
12/31/2015,365.72,365.72,365.72,365.72
12/30/2015,369.03,369.03,369.03,369.03
12/29/2015,371.97,371.97,371.97,371.97
12/28/2015,368.38,368.38,368.38,368.38
12/25/2015,371.63,371.63,371.63,371.63
12/24/2015,371.63,371.63,371.63,371.63
12/23/2015,371.43,371.43,371.43,371.43
12/22/2015,362.62,362.62,362.62,362.62
12/21/2015,357.39,357.39,357.39,357.39
12/18/2015,354.28,354.28,354.28,354.28
12/17/2015,359.29,359.29,359.29,359.29
12/16/2015,367.38,367.38,367.38,367.38
12/15/2015,362.6,362.6,362.6,362.6
12/14/2015,365.98,365.98,365.98,365.98
12/11/2015,364.23,364.23,364.23,364.23
12/10/2015,371.92,371.92,371.92,371.92
12/09/2015,370.57,370.57,370.57,370.57
12/08/2015,371.16,371.16,371.16,371.16
12/07/2015,380.22,380.22,380.22,380.22
12/04/2015,386.25,386.25,386.25,386.25
12/03/2015,382.71,382.71,382.71,382.71
12/02/2015,385.9,385.9,385.9,385.9
12/01/2015,391.53,391.53,391.53,391.53
11/30/2015,390.74,390.74,390.74,390.74
11/27/2015,389.04,389.04,389.04,389.04
11/26/2015,388.42,388.42,388.42,388.42
11/25/2015,388.42,388.42,388.42,388.42
11/24/2015,388.28,388.28,388.28,388.28
11/23/2015,385.65,385.65,385.65,385.65
11/20/2015,386.95,386.95,386.95,386.95
11/19/2015,385.67,385.67,385.67,385.67
11/18/2015,383.15,383.15,383.15,383.15
11/17/2015,375.71,375.71,375.71,375.71
11/16/2015,379.34,379.34,379.34,379.34
11/13/2015,373.4,373.4,373.4,373.4
11/12/2015,373.66,373.66,373.66,373.66
11/11/2015,383.16,383.16,383.16,383.16
11/10/2015,386.14,386.14,386.14,386.14
11/09/2015,385.74,385.74,385.74,385.74
11/06/2015,391.69,391.69,391.69,391.69
11/05/2015,393.31,393.31,393.31,393.31
11/04/2015,392.62,392.62,392.62,392.62
11/03/2015,393.42,393.42,393.42,393.42
11/02/2015,392.19,392.19,392.19,392.19
10/30/2015,386.12,386.12,386.12,386.12
10/29/2015,384.02,384.02,384.02,384.02
10/28/2015,383.66,383.66,383.66,383.66
10/27/2015,375.37,375.37,375.37,375.37
10/26/2015,378.57,378.57,378.57,378.57
10/23/2015,380.4,380.4,380.4,380.4
10/22/2015,375.95,375.95,375.95,375.95
10/21/2015,365.54,365.54,365.54,365.54
10/20/2015,366.31,366.31,366.31,366.31
10/19/2015,361.35,361.35,361.35,361.35
10/16/2015,363.05,363.05,363.05,363.05
10/15/2015,368.32,368.32,368.32,368.32
10/14/2015,365.73,365.73,365.73,365.73
10/13/2015,371.33,371.33,371.33,371.33
10/12/2015,376.76,376.76,376.76,376.76
10/09/2015,379.56,379.56,379.56,379.56
10/08/2015,382.11,382.11,382.11,382.11
10/07/2015,372.04,372.04,372.04,372.04
10/06/2015,367.43,367.43,367.43,367.43
10/05/2015,365.74,365.74,365.74,365.74
10/02/2015,353.49,353.49,353.49,353.49
10/01/2015,345.83,345.83,345.83,345.83
09/30/2015,349.48,349.48,349.48,349.48
09/29/2015,345.26,345.26,345.26,345.26
09/28/2015,343.94,343.94,343.94,343.94
09/25/2015,351.04,351.04,351.04,351.04
09/24/2015,351.64,351.64,351.64,351.64
09/23/2015,354.31,354.31,354.31,354.31
09/22/2015,359.22,359.22,359.22,359.22
09/21/2015,363.13,363.13,363.13,363.13
09/18/2015,363.83,363.83,363.83,363.83
09/17/2015,372.47,372.47,372.47,372.47
09/16/2015,378.86,378.86,378.86,378.86
09/15/2015,373.55,373.55,373.55,373.55
09/14/2015,366.01,366.01,366.01,366.01
09/11/2015,370.19,370.19,370.19,370.19
09/10/2015,368.69,368.69,368.69,368.69
09/09/2015,369.69,369.69,369.69,369.69
09/08/2015,373.57,373.57,373.57,373.57
09/07/2015,363.73,363.73,363.73,363.73
09/04/2015,363.73,363.73,363.73,363.73
09/04/2015,363.73,363.73,363.73,363.73
09/03/2015,369.61,369.61,369.61,369.61
09/02/2015,368.89,368.89,368.89,368.89
09/01/2015,365.59,365.59,365.59,365.59
08/31/2015,378.86,378.86,378.86,378.86
08/28/2015,378.23,378.23,378.23,378.23
08/27/2015,376.27,376.27,376.27,376.27
08/26/2015,366.83,366.83,366.83,366.83
08/25/2015,358.44,358.44,358.44,358.44
08/24/2015,364.58,364.58,364.58,364.58
08/21/2015,376.3,376.3,376.3,376.3
08/20/2015,385.6,385.6,385.6,385.6
08/19/2015,394.19,394.19,394.19,394.19
08/18/2015,399.64,399.64,399.64,399.64
08/17/2015,401.41,401.41,401.41,401.41
08/14/2015,399.8,399.8,399.8,399.8
08/13/2015,398.16,398.16,398.16,398.16
08/12/2015,399.65,399.65,399.65,399.65
08/11/2015,398.46,398.46,398.46,398.46
08/10/2015,405.59,405.59,405.59,405.59
08/07/2015,396.1,396.1,396.1,396.1
08/06/2015,396.27,396.27,396.27,396.27
08/05/2015,395.85,395.85,395.85,395.85
08/04/2015,391.37,391.37,391.37,391.37
08/03/2015,394.06,394.06,394.06,394.06
07/31/2015,398.43,398.43,398.43,398.43
07/30/2015,398.86,398.86,398.86,398.86
07/29/2015,398.67,398.67,398.67,398.67
07/28/2015,394.35,394.35,394.35,394.35
07/27/2015,392.85,392.85,392.85,392.85
07/24/2015,396.75,396.75,396.75,396.75
07/23/2015,401.62,401.62,401.62,401.62
07/22/2015,403.02,403.02,403.02,403.02
07/21/2015,406.61,406.61,406.61,406.61
07/20/2015,413.45,413.45,413.45,413.45
07/17/2015,412.36,412.36,412.36,412.36
07/16/2015,414.6,414.6,414.6,414.6
07/15/2015,413.12,413.12,413.12,413.12
07/14/2015,418.23,418.23,418.23,418.23
07/13/2015,416.44,416.44,416.44,416.44
07/10/2015,411.67,411.67,411.67,411.67
07/09/2015,411.9,411.9,411.9,411.9
07/08/2015,412.56,412.56,412.56,412.56
07/07/2015,421.06,421.06,421.06,421.06
07/06/2015,419.82,419.82,419.82,419.82
07/03/2015,423.52,423.52,423.52,423.52
07/02/2015,423.52,423.52,423.52,423.52
07/01/2015,424.21,424.21,424.21,424.21
06/30/2015,422.45,422.45,422.45,422.45
06/29/2015,418.07,418.07,418.07,418.07
06/26/2015,424.7,424.7,424.7,424.7
06/25/2015,423.83,423.83,423.83,423.83
06/24/2015,427.71,427.71,427.71,427.71
06/23/2015,427.5,427.5,427.5,427.5
06/22/2015,427.39,427.39,427.39,427.39
06/19/2015,424.46,424.46,424.46,424.46
06/18/2015,426.88,426.88,426.88,426.88
06/17/2015,424.26,424.26,424.26,424.26
06/16/2015,424.36,424.36,424.36,424.36
06/15/2015,424.09,424.09,424.09,424.09
06/12/2015,429.04,429.04,429.04,429.04
06/11/2015,431.57,431.57,431.57,431.57
06/10/2015,430.48,430.48,430.48,430.48
06/09/2015,425.66,425.66,425.66,425.66
06/08/2015,425.87,425.87,425.87,425.87
06/05/2015,429.14,429.14,429.14,429.14
06/04/2015,427.97,427.97,427.97,427.97
06/03/2015,433.78,433.78,433.78,433.78
06/02/2015,431.88,431.88,431.88,431.88
06/01/2015,429.19,429.19,429.19,429.19
05/29/2015,428.77,428.77,428.77,428.77
05/28/2015,433.55,433.55,433.55,433.55
05/27/2015,435.73,435.73,435.73,435.73
05/26/2015,432.97,432.97,432.97,432.97
05/25/2015,438.56,438.56,438.56,438.56
05/22/2015,438.56,438.56,438.56,438.56
05/21/2015,440.78,440.78,440.78,440.78
05/20/2015,436.25,436.25,436.25,436.25
05/19/2015,435.8,435.8,435.8,435.8
05/18/2015,437.82,437.82,437.82,437.82
05/15/2015,437.16,437.16,437.16,437.16
05/14/2015,438.89,438.89,438.89,438.89
05/13/2015,433.48,433.48,433.48,433.48
05/12/2015,428.59,428.59,428.59,428.59
05/11/2015,422.91,422.91,422.91,422.91
05/08/2015,422.69,422.69,422.69,422.69
05/07/2015,419.99,419.99,419.99,419.99
05/06/2015,420.82,420.82,420.82,420.82
05/05/2015,419.57,419.57,419.57,419.57
05/04/2015,422.81,422.81,422.81,422.81
05/01/2015,421.87,421.87,421.87,421.87
04/30/2015,418.23,418.23,418.23,418.23
04/29/2015,421.35,421.35,421.35,421.35
04/28/2015,422.74,422.74,422.74,422.74
04/27/2015,423.34,423.34,423.34,423.34
04/24/2015,418.86,418.86,418.86,418.86
04/23/2015,421.71,421.71,421.71,421.71
04/22/2015,418.61,418.61,418.61,418.61
04/21/2015,418.22,418.22,418.22,418.22
04/20/2015,423.1,423.1,423.1,423.1
04/17/2015,419.06,419.06,419.06,419.06
04/16/2015,426.38,426.38,426.38,426.38
04/15/2015,428.27,428.27,428.27,428.27
04/14/2015,422.06,422.06,422.06,422.06
04/13/2015,418.87,418.87,418.87,418.87
04/10/2015,418.45,418.45,418.45,418.45
04/09/2015,418.62,418.62,418.62,418.62
04/08/2015,418.26,418.26,418.26,418.26
04/07/2015,421.45,421.45,421.45,421.45
04/06/2015,425.58,425.58,425.58,425.58
04/03/2015,418.46,418.46,418.46,418.46
04/02/2015,418.46,418.46,418.46,418.46
04/01/2015,417.32,417.32,417.32,417.32
03/31/2015,419.67,419.67,419.67,419.67
03/30/2015,422.25,422.25,422.25,422.25
03/27/2015,416.81,416.81,416.81,416.81
03/26/2015,415.68,415.68,415.68,415.68
03/25/2015,415.36,415.36,415.36,415.36
03/24/2015,421.01,421.01,421.01,421.01
03/23/2015,420.6,420.6,420.6,420.6
03/20/2015,424.26,424.26,424.26,424.26
03/19/2015,422.94,422.94,422.94,422.94
03/18/2015,427.74,427.74,427.74,427.74
03/17/2015,419.99,419.99,419.99,419.99
03/16/2015,422.67,422.67,422.67,422.67
03/13/2015,416.73,416.73,416.73,416.73
03/12/2015,420.83,420.83,420.83,420.83
03/11/2015,414.31,414.31,414.31,414.31
03/10/2015,414.52,414.52,414.52,414.52
03/09/2015,422.43,422.43,422.43,422.43
03/06/2015,419.86,419.86,419.86,419.86
03/05/2015,426.86,426.86,426.86,426.86
03/04/2015,425.95,425.95,425.95,425.95
03/03/2015,431.92,431.92,431.92,431.92
03/02/2015,433.54,433.54,433.54,433.54
02/27/2015,429.44,429.44,429.44,429.44
02/26/2015,432.44,432.44,432.44,432.44
02/25/2015,433.89,433.89,433.89,433.89
02/24/2015,434.6,434.6,434.6,434.6
02/23/2015,432.61,432.61,432.61,432.61
02/20/2015,435.43,435.43,435.43,435.43
02/19/2015,432.4,432.4,432.4,432.4
02/18/2015,431.58,431.58,431.58,431.58
02/17/2015,430.1,430.1,430.1,430.1
02/16/2015,431.04,431.04,431.04,431.04
02/13/2015,431.04,431.04,431.04,431.04
02/12/2015,426.08,426.08,426.08,426.08
02/11/2015,420.65,420.65,420.65,420.65
02/10/2015,422.08,422.08,422.08,422.08
02/09/2015,421.64,421.64,421.64,421.64
02/06/2015,419.42,419.42,419.42,419.42
02/05/2015,419.13,419.13,419.13,419.13
02/04/2015,415.49,415.49,415.49,415.49
02/03/2015,421.36,421.36,421.36,421.36
02/02/2015,412.98,412.98,412.98,412.98
01/30/2015,403.59,403.59,403.59,403.59
01/29/2015,405.59,405.59,405.59,405.59
01/28/2015,400.34,400.34,400.34,400.34
01/27/2015,406.36,406.36,406.36,406.36
01/26/2015,411.24,411.24,411.24,411.24
01/23/2015,408.57,408.57,408.57,408.57
01/22/2015,413.39,413.39,413.39,413.39
01/21/2015,409.22,409.22,409.22,409.22
01/20/2015,404.34,404.34,404.34,404.34
01/19/2015,402.95,402.95,402.95,402.95
01/16/2015,402.95,402.95,402.95,402.95
01/15/2015,400.99,400.99,400.99,400.99
01/14/2015,404.99,404.99,404.99,404.99
01/13/2015,407.2,407.2,407.2,407.2
01/12/2015,408.76,408.76,408.76,408.76
01/09/2015,412.39,412.39,412.39,412.39
01/08/2015,417.07,417.07,417.07,417.07
01/07/2015,408.58,408.58,408.58,408.58
01/06/2015,406.31,406.31,406.31,406.31
01/05/2015,411.92,411.92,411.92,411.92
01/02/2015,425.34,425.34,425.34,425.34
12/31/2014,425.46,425.46,425.46,425.46
12/30/2014,430.61,430.61,430.61,430.61
12/29/2014,432.52,432.52,432.52,432.52
12/26/2014,432.77,432.77,432.77,432.77
12/25/2014,432.16,432.16,432.16,432.16
12/24/2014,432.16,432.16,432.16,432.16
12/23/2014,432.42,432.42,432.42,432.42
12/22/2014,428.98,428.98,428.98,428.98
12/19/2014,426.37,426.37,426.37,426.37
12/18/2014,421.88,421.88,421.88,421.88
12/17/2014,411.13,411.13,411.13,411.13
12/16/2014,402.98,402.98,402.98,402.98
12/15/2014,402.58,402.58,402.58,402.58
12/12/2014,405.54,405.54,405.54,405.54
12/11/2014,414.34,414.34,414.34,414.34
12/10/2014,413.03,413.03,413.03,413.03
12/09/2014,423.85,423.85,423.85,423.85
12/08/2014,421.94,421.94,421.94,421.94
12/05/2014,429.59,429.59,429.59,429.59
12/04/2014,429.73,429.73,429.73,429.73
12/03/2014,433.56,433.56,433.56,433.56
12/02/2014,426.31,426.31,426.31,426.31
12/01/2014,422.2,422.2,422.2,422.2
11/28/2014,428.52,428.52,428.52,428.52
11/27/2014,438.45,438.45,438.45,438.45
11/26/2014,438.45,438.45,438.45,438.45
11/25/2014,441.8,441.8,441.8,441.8
11/24/2014,440.9,440.9,440.9,440.9
11/21/2014,439.35,439.35,439.35,439.35
11/20/2014,434.32,434.32,434.32,434.32
11/19/2014,432.89,432.89,432.89,432.89
11/18/2014,435.57,435.57,435.57,435.57
11/17/2014,433.48,433.48,433.48,433.48
11/14/2014,432.85,432.85,432.85,432.85
11/13/2014,430.61,430.61,430.61,430.61
11/12/2014,434.99,434.99,434.99,434.99
11/11/2014,433.89,433.89,433.89,433.89
11/10/2014,435.19,435.19,435.19,435.19
11/07/2014,434.83,434.83,434.83,434.83
11/06/2014,433.85,433.85,433.85,433.85
11/05/2014,429.52,429.52,429.52,429.52
11/04/2014,424.41,424.41,424.41,424.41
11/03/2014,427.4,427.4,427.4,427.4
10/31/2014,429.15,429.15,429.15,429.15
10/30/2014,423.11,423.11,423.11,423.11
10/29/2014,421.62,421.62,421.62,421.62
10/28/2014,423.97,423.97,423.97,423.97
10/27/2014,412.94,412.94,412.94,412.94
10/24/2014,414.0,414.0,414.0,414.0
10/23/2014,412.71,412.71,412.71,412.71
10/22/2014,401.82,401.82,401.82,401.82
10/21/2014,408.11,408.11,408.11,408.11
10/20/2014,395.54,395.54,395.54,395.54
10/17/2014,393.97,393.97,393.97,393.97
10/16/2014,389.23,389.23,389.23,389.23
10/15/2014,382.05,382.05,382.05,382.05
10/14/2014,382.55,382.55,382.55,382.55
10/13/2014,377.76,377.76,377.76,377.76
10/10/2014,386.86,386.86,386.86,386.86
10/09/2014,392.82,392.82,392.82,392.82
10/08/2014,405.09,405.09,405.09,405.09
10/07/2014,397.74,397.74,397.74,397.74
10/06/2014,407.42,407.42,407.42,407.42
10/03/2014,407.82,407.82,407.82,407.82
10/02/2014,405.82,405.82,405.82,405.82
10/01/2014,405.32,405.32,405.32,405.32
09/30/2014,410.99,410.99,410.99,410.99
09/29/2014,415.43,415.43,415.43,415.43
09/26/2014,417.49,417.49,417.49,417.49
09/25/2014,414.34,414.34,414.34,414.34
09/24/2014,420.95,420.95,420.95,420.95
09/23/2014,420.94,420.94,420.94,420.94
09/22/2014,424.01,424.01,424.01,424.01
09/19/2014,429.99,429.99,429.99,429.99
09/18/2014,432.39,432.39,432.39,432.39
09/17/2014,429.52,429.52,429.52,429.52
09/16/2014,430.68,430.68,430.68,430.68
09/15/2014,429.46,429.46,429.46,429.46
09/12/2014,430.93,430.93,430.93,430.93
09/11/2014,433.88,433.88,433.88,433.88
09/10/2014,432.18,432.18,432.18,432.18
09/09/2014,431.75,431.75,431.75,431.75
09/08/2014,434.3,434.3,434.3,434.3
09/05/2014,435.59,435.59,435.59,435.59
09/04/2014,434.25,434.25,434.25,434.25
09/04/2014,434.25,434.25,434.25,434.25
09/03/2014,433.8,433.8,433.8,433.8
09/02/2014,435.49,435.49,435.49,435.49
09/01/2014,433.67,433.67,433.67,433.67
08/29/2014,433.67,433.67,433.67,433.67
08/28/2014,433.47,433.47,433.47,433.47
08/27/2014,434.41,434.41,434.41,434.41
08/26/2014,434.8,434.8,434.8,434.8
08/25/2014,437.08,437.08,437.08,437.08
08/22/2014,434.22,434.22,434.22,434.22
08/21/2014,437.0,437.0,437.0,437.0
08/20/2014,437.88,437.88,437.88,437.88
08/19/2014,435.06,435.06,435.06,435.06
08/18/2014,433.46,433.46,433.46,433.46
08/15/2014,426.13,426.13,426.13,426.13
08/14/2014,427.38,427.38,427.38,427.38
08/13/2014,425.6,425.6,425.6,425.6
08/12/2014,422.06,422.06,422.06,422.06
08/11/2014,422.21,422.21,422.21,422.21
08/08/2014,419.93,419.93,419.93,419.93
08/07/2014,413.44,413.44,413.44,413.44
08/06/2014,413.03,413.03,413.03,413.03
08/05/2014,415.91,415.91,415.91,415.91
08/04/2014,418.08,418.08,418.08,418.08
08/01/2014,414.33,414.33,414.33,414.33
07/31/2014,416.19,416.19,416.19,416.19
07/30/2014,428.28,428.28,428.28,428.28
07/29/2014,431.08,431.08,431.08,431.08
07/28/2014,437.31,437.31,437.31,437.31
07/25/2014,440.15,440.15,440.15,440.15
07/24/2014,440.66,440.66,440.66,440.66
07/23/2014,440.82,440.82,440.82,440.82
07/22/2014,442.44,442.44,442.44,442.44
07/21/2014,438.65,438.65,438.65,438.65
07/18/2014,437.98,437.98,437.98,437.98
07/17/2014,432.96,432.96,432.96,432.96
07/16/2014,441.4,441.4,441.4,441.4
07/15/2014,439.53,439.53,439.53,439.53
07/14/2014,441.44,441.44,441.44,441.44
07/11/2014,438.54,438.54,438.54,438.54
07/10/2014,438.24,438.24,438.24,438.24
07/09/2014,443.25,443.25,443.25,443.25
07/08/2014,443.03,443.03,443.03,443.03
07/07/2014,446.94,446.94,446.94,446.94
07/04/2014,451.84,451.84,451.84,451.84
07/03/2014,451.84,451.84,451.84,451.84
07/02/2014,449.01,449.01,449.01,449.01
07/01/2014,450.78,450.78,450.78,450.78
06/30/2014,448.98,448.98,448.98,448.98
06/27/2014,449.28,449.28,449.28,449.28
06/26/2014,448.11,448.11,448.11,448.11
06/25/2014,449.58,449.58,449.58,449.58
06/24/2014,448.41,448.41,448.41,448.41
06/23/2014,453.11,453.11,453.11,453.11
06/20/2014,455.29,455.29,455.29,455.29
06/19/2014,452.96,452.96,452.96,452.96
06/18/2014,451.38,451.38,451.38,451.38
06/17/2014,450.35,450.35,450.35,450.35
06/16/2014,448.22,448.22,448.22,448.22
06/13/2014,448.53,448.53,448.53,448.53
06/12/2014,446.83,446.83,446.83,446.83
06/11/2014,451.44,451.44,451.44,451.44
06/10/2014,453.91,453.91,453.91,453.91
06/09/2014,454.59,454.59,454.59,454.59
06/06/2014,450.72,450.72,450.72,450.72
06/05/2014,446.0,446.0,446.0,446.0
06/04/2014,439.71,439.71,439.71,439.71
06/03/2014,438.86,438.86,438.86,438.86
06/02/2014,440.65,440.65,440.65,440.65
05/30/2014,438.18,438.18,438.18,438.18
05/29/2014,438.79,438.79,438.79,438.79
05/28/2014,439.46,439.46,439.46,439.46
05/27/2014,440.54,440.54,440.54,440.54
05/26/2014,437.34,437.34,437.34,437.34
05/23/2014,437.34,437.34,437.34,437.34
05/22/2014,431.79,431.79,431.79,431.79
05/21/2014,431.52,431.52,431.52,431.52
05/20/2014,428.06,428.06,428.06,428.06
05/19/2014,436.44,436.44,436.44,436.44
05/16/2014,432.61,432.61,432.61,432.61
05/15/2014,432.17,432.17,432.17,432.17
05/14/2014,436.35,436.35,436.35,436.35
05/13/2014,440.86,440.86,440.86,440.86
05/12/2014,443.28,443.28,443.28,443.28
05/09/2014,435.09,435.09,435.09,435.09
05/08/2014,435.91,435.91,435.91,435.91
05/07/2014,436.88,436.88,436.88,436.88
05/06/2014,433.78,433.78,433.78,433.78
05/05/2014,436.07,436.07,436.07,436.07
05/02/2014,436.13,436.13,436.13,436.13
05/01/2014,436.15,436.15,436.15,436.15
04/30/2014,435.57,435.57,435.57,435.57
04/29/2014,430.51,430.51,430.51,430.51
04/28/2014,429.85,429.85,429.85,429.85
04/25/2014,430.23,430.23,430.23,430.23
04/24/2014,436.6,436.6,436.6,436.6
